RMS,MAV,WL,target
549.6128493031315,546.7539288668321,4131.0,mpounia
552.8879914594661,552.4247311827957,2733.0,mpounia
554.5051520105889,553.4383788254756,3983.0,mpounia
559.6548412695927,552.2022332506203,4515.0,mpounia
554.1376328395611,552.8362282878412,4023.0,mpounia
551.173496198336,550.0723738626964,3959.0,mpounia
557.3128909287566,554.5558312655087,3937.0,mpounia
547.7606830745063,544.8552522746071,3787.0,mpounia
546.8774107591908,543.2638544251447,3821.0,mpounia
565.757503284531,560.7245657568238,4353.0,mpounia
553.8361641239046,552.2278742762613,4144.0,mpounia
555.4987676793714,552.7758478081058,4217.0,mpounia
552.1086576116699,550.7349048800662,3579.0,mpounia
548.4256428091719,547.8519437551696,2803.0,mpounia
552.0801276339971,550.1290322580645,5236.0,mpounia
548.9940383048735,547.9884201819685,4263.0,mpounia
550.5484478823586,549.2287014061208,4186.0,mpounia
547.339513096933,546.3043837882548,3595.0,mpounia
555.9779396668497,554.4131513647643,3776.0,mpounia
559.9933489502231,558.1811414392059,4984.0,mpounia
551.0608833765634,549.9483043837882,3986.0,mpounia
552.1463529897973,550.7828784119107,3899.0,mpounia
547.8446888882775,547.424317617866,2555.0,mpounia
550.7409224753497,549.4867659222498,3399.0,mpounia
557.1326568719378,555.3573200992556,4854.0,mpounia
556.398053595324,554.3316790736145,5825.0,mpounia
547.970741386843,546.6348221670802,3921.0,mpounia
552.0620020380798,550.9106699751861,3276.0,mpounia
551.8585670245102,550.1046319272126,4223.0,mpounia
550.4702268396447,548.1819685690654,4875.0,mpounia
554.453697999938,552.6534325889164,4517.0,mpounia
546.1017570309201,545.5004135649297,3047.0,mpounia
564.7974552226416,561.5384615384615,4977.0,mpounia
549.5268786170342,548.2353184449959,3413.0,mpounia
554.9274473997342,550.9077750206783,4888.0,mpounia
550.7645051342707,549.4325889164598,3828.0,mpounia
553.452163563559,552.8995037220843,3062.0,mpounia
556.9259684427448,554.9131513647643,4189.0,mpounia
548.2282180566908,547.5322580645161,3314.0,mpounia
549.707743992021,548.8238213399504,2700.0,mpounia
549.1587102850011,548.7001654259719,2681.0,mpounia
547.6559557840188,545.802729528536,3813.0,mpounia
544.9430631734932,542.2795698924731,5489.0,mpounia
549.927928957192,548.7344913151364,3378.0,mpounia
548.8731350342107,547.9871794871794,3061.0,mpounia
553.2670868542563,552.3999172870141,3255.0,mpounia
555.1142081762155,553.5268817204301,4330.0,mpounia
546.6050125110758,544.4052936311001,4120.0,mpounia
548.5198648942651,546.9578163771712,3631.0,mpounia
551.488243644787,549.3093465674111,4245.0,mpounia
553.8104674997794,551.9495450785773,4491.0,mpounia
550.7472324589635,549.854011579818,3146.0,mpounia
553.0296229447616,551.6579818031431,4384.0,mpounia
549.0328785573525,548.0578990901572,3820.0,mpounia
544.6080385311571,543.1397849462365,4659.0,mpounia
548.6219980771766,547.9909015715467,2814.0,mpounia
556.2550132672479,554.6530190239868,3782.0,mpounia
550.6055899784049,546.4462365591398,5354.0,mpounia
551.3523452404556,550.5475599669148,3975.0,mpounia
550.7510771356582,549.4619520264681,3799.0,mpounia
552.6637554911498,551.9818031430934,2974.0,mpounia
571.2569394778251,565.1906534325889,5078.0,mpounia
545.1504432630584,542.1745244003308,5023.0,mpounia
557.1017930100572,555.2191894127378,4573.0,mpounia
550.7845367043468,549.54052936311,4504.0,mpounia
544.9950607223383,543.7832919768404,3585.0,mpounia
551.6687684721031,549.6054590570719,5432.0,mpounia
552.3200896125164,550.4234904880066,4590.0,mpounia
547.7533669763357,546.5343258891646,3630.0,mpounia
553.5893416807245,551.9780810587263,3533.0,mpounia
546.3114225318294,545.0620347394541,3619.0,mpounia
549.7408326146402,547.4801488833747,5619.0,mpounia
553.4273417357017,551.2559966914806,4883.0,mpounia
540.5070521733564,538.4896608767576,3717.0,mpounia
557.3996402711066,555.8453267162945,4936.0,mpounia
554.2523302385433,552.0930521091811,5058.0,mpounia
571.3494597251363,565.7692307692307,7468.0,mpounia
548.4299437720432,545.4818031430934,5562.0,mpounia
547.6329204403634,546.2969396195202,3871.0,mpounia
547.0672995829241,544.8056244830439,4560.0,mpounia
562.1825754494333,559.1124896608768,5134.0,mpounia
551.1904662705324,549.9822167080232,3905.0,mpounia
559.496450685076,554.4809760132341,6379.0,mpounia
541.0817076856873,537.6319272125724,5481.0,mpounia
553.832806078245,551.8217535153019,4837.0,mpounia
548.4309904464292,547.5347394540943,3355.0,mpounia
556.3882428283787,555.04052936311,3652.0,mpounia
551.3980501961648,549.7287014061208,6252.0,mpounia
544.7624022041649,540.2948717948718,5063.0,mpounia
549.3479614922576,548.0314309346568,4082.0,mpounia
553.5290871961549,551.2535153019024,3759.0,mpounia
550.2725841557519,549.6794871794872,2848.0,mpounia
557.630965822976,555.126964433416,5875.0,mpounia
543.9225282225615,539.2328370554177,4692.0,mpounia
553.549786009712,552.0926385442515,4186.0,mpounia
558.2172212388971,555.8490488006616,4204.0,mpounia
556.6802143440915,554.4615384615385,4550.0,mpounia
567.0926444692116,559.5173697270471,5328.0,mpounia
544.0516266463833,535.9557485525228,6057.0,mpounia
549.1667419116312,548.3354011579818,3048.0,mpounia
553.4481683982623,547.6046319272126,4447.0,mpounia
555.4903909535135,553.3023159636062,4427.0,mpounia
565.4416541677754,560.5330851943755,7406.0,mpounia
555.0565899360452,552.7022332506203,6168.0,mpounia
539.6999829041436,538.5388751033912,4813.0,mpounia
542.403907778023,542.1736972704715,2114.0,mpounia
562.2027419685207,557.3713813068651,6117.0,mpounia
548.810329636417,547.0765095119934,4573.0,mpounia
550.5691085221652,548.8850289495451,5778.0,mpounia
551.6544576200541,549.252688172043,4856.0,mpounia
556.5570647613906,554.78370554177,4172.0,mpounia
551.7921201302919,550.6588089330024,3642.0,mpounia
549.7225170395344,549.1393713813069,3247.0,mpounia
557.722661362723,552.4330024813896,5506.0,mpounia
549.7570863677701,548.5727874276262,4401.0,mpounia
552.462416149042,551.7336641852771,3195.0,mpounia
557.6388275889149,555.354011579818,4483.0,mpounia
559.3604528492743,557.3023159636062,3523.0,mpounia
550.3266895767875,549.0690653432589,4391.0,mpounia
547.0096536694847,545.1724565756824,4387.0,mpounia
554.7968387239283,553.9540942928039,3542.0,mpounia
552.1863203878655,550.958229942101,4377.0,mpounia
550.7144889181542,549.7990074441688,3865.0,mpounia
557.1279253703415,552.7138130686518,5606.0,mpounia
552.6355520140519,551.0897435897435,4947.0,mpounia
548.3118546883048,546.7328370554177,4968.0,mpounia
556.0752782256764,553.8407775020678,3824.0,mpounia
558.8472064575665,553.7824648469809,6878.0,mpounia
545.7980452543541,542.8569065343258,5633.0,mpounia
549.3290877517084,548.3705541770058,3539.0,mpounia
565.4607814588672,559.9789081885856,5802.0,mpounia
553.1868930361279,550.9462365591398,5280.0,mpounia
555.8218112453661,553.9578163771712,4572.0,mpounia
551.3004972003921,548.1497105045493,4770.0,mpounia
558.9942274471823,556.7812241521918,4805.0,mpounia
549.3619876417316,547.3023159636062,4059.0,mpounia
552.346177532328,551.060794044665,3419.0,mpounia
552.4601213577804,550.4023986765923,4407.0,mpounia
545.8495609379737,544.6091811414392,4070.0,mpounia
558.3259310892844,556.3779983457403,3950.0,mpounia
551.8590694995567,551.1819685690654,3373.0,mpounia
552.239156544975,550.9214226633582,3524.0,mpounia
555.8156295582264,554.5715467328371,3214.0,mpounia
554.3323688035828,551.3709677419355,5120.0,mpounia
550.4437979392867,547.106699751861,3804.0,mpounia
550.44824015989,549.2510339123243,3358.0,mpounia
545.9780984194152,544.1534325889164,3884.0,mpounia
552.7918632596011,548.6902398676592,4808.0,mpounia
563.8991779373437,556.3622828784119,5954.0,mpounia
549.0836038074924,547.7733664185278,3733.0,mpounia
549.3680059444079,548.6947890818858,3333.0,mpounia
550.5322501707608,549.3953680727874,3456.0,mpounia
551.2599374255506,547.6443341604632,5362.0,mpounia
538.3948914503043,535.8821339950372,4986.0,mpounia
555.159874587814,552.4979321753515,4201.0,mpounia
554.8458671658291,553.0587262200165,3844.0,mpounia
559.1508805287083,554.3316790736145,4511.0,mpounia
555.1332007312993,553.6108354011579,4383.0,mpounia
544.8548117822305,543.0413564929694,4750.0,mpounia
556.5116664589162,555.0736145574855,4252.0,mpounia
552.8385152140297,551.1708023159636,4219.0,mpounia
550.3338279327196,548.2229114971051,3905.0,mpounia
553.2661057648975,550.0430107526881,4184.0,mpounia
555.1571272148417,552.3606286186931,5606.0,mpounia
543.1821135857085,540.1799007444168,6476.0,mpounia
553.362773764123,549.9483043837882,5096.0,mpounia
553.2496833788601,552.3817204301075,4391.0,mpounia
555.4703481665855,554.2770885028949,4325.0,mpounia
553.8078907895268,550.9028122415219,5169.0,mpounia
545.0896921968794,544.1521918941273,4100.0,mpounia
542.9890903065126,541.1232423490488,4922.0,mpounia
555.8402930232943,553.1327543424318,4931.0,mpounia
554.8117226230597,552.758064516129,4129.0,mpounia
543.3464724874901,536.278329197684,4470.0,mpounia
566.2888934416789,560.1993382961125,6846.0,mpounia
545.0955482675568,543.791976840364,4157.0,mpounia
546.5258434132923,544.8209263854425,4923.0,mpounia
550.0514191318837,548.4826302729529,3553.0,mpounia
554.0650650967165,551.990488006617,4365.0,mpounia
564.7167651255767,560.8800661703888,5861.0,mpounia
554.8139607268095,551.0818858560795,4475.0,mpounia
549.7739489594863,544.7588916459885,3925.0,mpounia
548.0515267867011,546.8531844499587,4100.0,mpounia
560.7105780679726,559.2820512820513,3445.0,mpounia
554.4165432902822,553.3180314309346,3321.0,mpounia
551.9454936467814,548.6947890818858,5321.0,mpounia
546.9713910679567,545.3221670802316,4128.0,mpounia
550.1714673690655,545.3614557485525,5390.0,mpounia
561.6126173884678,557.631100082713,5166.0,mpounia
554.2133304358118,550.9665012406948,5032.0,mpounia
556.0401206731223,554.617452440033,3982.0,mpounia
547.7209677181266,545.7183622828784,4341.0,mpounia
550.3295132927113,548.6757650951199,3359.0,mpounia
550.0183709993008,549.1596360628619,3836.0,mpounia
548.8309498352886,547.2766749379653,3531.0,mpounia
554.0790296818387,550.1666666666666,5968.0,mpounia
556.5305894015346,553.767576509512,4817.0,mpounia
556.8059344468553,552.458229942101,5277.0,mpounia
554.6055916440786,552.0504549214227,4470.0,mpounia
548.0193832492364,547.2981803143093,3475.0,mpounia
555.8821393547358,554.7816377171216,2977.0,mpounia
558.2159725055328,553.8246484698097,6004.0,mpounia
546.1335836884814,544.7266335814722,4328.0,mpounia
543.0255143764927,542.0980148883375,3867.0,mpounia
546.8428548865264,544.2626137303556,4381.0,mpounia
549.9558418997858,547.7009925558312,4694.0,mpounia
552.1624917422535,547.5876757650951,4860.0,mpounia
550.8940830469552,548.5727874276262,4184.0,mpounia
548.5539536208678,547.1943755169561,3984.0,mpounia
548.8920986679885,547.0355665839537,4936.0,mpounia
553.1896042166732,552.3759305210918,3449.0,mpounia
543.985940891408,541.9371381306865,5552.0,mpounia
552.374853242455,549.9511993382961,5104.0,mpounia
552.7240186363372,548.913564929694,5005.0,mpounia
547.8574068253522,547.4578163771712,2662.0,mpounia
560.0950306346277,556.4491315136477,4514.0,mpounia
557.2782693402895,552.9793217535153,6111.0,mpounia
542.3653419838671,540.5521091811414,4282.0,mpounia
552.5856710991093,551.379652605459,3904.0,mpounia
557.9820518827869,556.7667493796527,3501.0,mpounia
558.0387814818224,556.1939619520265,4443.0,mpounia
550.3178632575426,549.1029776674937,3905.0,mpounia
549.0980234633715,548.5599669148056,2861.0,mpounia
552.9897643602271,552.3643507030604,3181.0,mpounia
553.4499677767564,552.6410256410256,3131.0,mpounia
543.6895324468807,541.4152191894127,5267.0,mpounia
543.4774750826844,542.0785773366418,4260.0,mpounia
554.4262110420899,551.6732837055417,3953.0,mpounia
553.1157150272364,551.2464846980976,3428.0,mpounia
548.248599525544,546.8511166253102,4056.0,mpounia
555.03931223895,553.3643507030604,3486.0,mpounia
550.1816494527429,548.7969396195202,3783.0,mpounia
569.580783398812,564.6153846153846,6361.0,mpounia
543.5113413386805,542.2977667493797,4110.0,mpounia
556.4965021512124,554.0409429280397,4580.0,mpounia
550.0834266376083,548.968982630273,4167.0,mpounia
552.3705208532515,550.8515301902398,3856.0,mpounia
552.8644638468052,552.0988420181968,3622.0,mpounia
553.0904933907643,545.4280397022333,7707.0,mpounia
550.5474161258159,548.0777502067824,4492.0,mpounia
557.1049101321045,553.8006617038875,5116.0,mpounia
552.6806524923514,550.8151364764268,4285.0,mpounia
551.6309718597852,549.5074441687345,4925.0,mpounia
560.1475656336996,553.9181141439205,6300.0,mpounia
543.9767360951549,541.9532671629446,4226.0,mpounia
554.731953393527,551.9900744416874,4777.0,mpounia
547.53370148304,545.0153019023987,4092.0,mpounia
553.671874547563,549.0467328370554,5945.0,mpounia
546.6791931274787,544.3444995864351,4322.0,mpounia
549.3033436619035,548.2105045492142,3637.0,mpounia
553.3133680015908,551.789081885856,4111.0,mpounia
548.160733945681,546.5475599669148,4390.0,mpounia
562.169203163904,557.3519437551696,5274.0,mpounia
551.8649710178742,549.2142266335815,5607.0,mpounia
553.1588205279513,550.3995037220843,4131.0,mpounia
557.6393852987733,555.0545905707196,4957.0,mpounia
553.0426520061226,547.1765922249793,5179.0,mpounia
548.1619493781661,546.8982630272952,3939.0,mpounia
564.9641910960762,560.3287841191067,6146.0,mpounia
546.9866398750702,545.3246484698097,4562.0,mpounia
550.23671761291,548.9764267990074,4047.0,mpounia
552.9863301265821,551.7853598014889,3508.0,mpounia
549.2985394505564,547.6588089330024,4399.0,mpounia
550.8079898543093,549.3465674110836,5002.0,mpounia
552.1146785583317,548.5942928039702,6311.0,mpounia
548.1670774022509,547.2605459057072,4300.0,mpounia
549.010069347394,547.7468982630273,4403.0,mpounia
555.1142100387373,550.2146401985111,4814.0,mpounia
558.5140338182001,554.7737799834574,5614.0,mpounia
555.8184797055006,546.009511993383,6085.0,mpounia
558.7175644193909,552.8147229114971,6019.0,mpounia
549.7657550652955,548.1712158808933,4592.0,mpounia
555.5915393915813,552.8535980148883,5052.0,mpounia
564.0052065677821,557.9334160463193,7096.0,mpounia
554.1536479250902,551.4995864350703,5134.0,mpounia
545.0336870474545,543.4156327543425,3828.0,mpounia
549.9050252609798,546.9958643507031,5130.0,mpounia
553.4375588209094,551.6964433416047,4515.0,mpounia
545.2816688909074,543.6559139784946,3964.0,mpounia
567.8188704545968,561.2630272952854,7508.0,mpounia
545.034696993123,541.9532671629446,5648.0,mpounia
556.0114606884227,552.2009925558312,4829.0,mpounia
551.7932814701531,550.2018196856907,4228.0,mpounia
549.4026175270508,547.5173697270471,4299.0,mpounia
546.8492699725208,544.5674110835402,5284.0,mpounia
552.9126635960961,550.7154673283706,5078.0,mpounia
553.4038396687652,549.5483870967741,7314.0,mpounia
549.7270004472022,546.9007444168734,5392.0,mpounia
543.1393120015545,540.4818031430934,4211.0,mpounia
565.838703865678,560.3693134822167,5605.0,mpounia
561.4745084649115,558.1645988420182,5694.0,mpounia
547.1190695464499,545.7088502894954,4498.0,mpounia
547.8534112470724,546.1277915632754,4455.0,mpounia
550.8120582290188,549.5099255583126,3375.0,mpounia
550.6908395319617,549.1848635235732,3952.0,mpounia
563.3074478564856,560.205541770058,3845.0,mpounia
550.10116108551,545.883788254756,6445.0,mpounia
547.5330046969073,545.6236559139785,5400.0,mpounia
546.1555138664411,544.458229942101,4699.0,mpounia
550.3684820987443,547.3511166253102,4155.0,mpounia
557.4745447756223,554.1302729528536,5406.0,mpounia
564.8150128664298,562.5033085194375,5219.0,mpounia
549.7081622906824,547.0835401157982,5544.0,mpounia
553.0158599502305,548.9086021505376,4818.0,mpounia
544.988335826494,543.3953680727874,3463.0,mpounia
560.5615080444564,556.8420181968569,5824.0,mpounia
548.2798444600996,545.5239867659222,4663.0,mpounia
549.4006720313083,543.2464846980976,6775.0,mpounia
548.468040527944,546.7001654259719,4004.0,mpounia
560.0608343123865,556.468982630273,6837.0,mpounia
554.1882024087116,548.1186931348221,5762.0,mpounia
554.3573921934927,552.08105872622,4040.0,mpounia
562.5660626586466,558.0843672456575,6956.0,mpounia
550.865823500073,548.4143920595534,5455.0,mpounia
553.4782033541062,552.3631100082713,3693.0,mpounia
548.551366920672,546.8908188585608,4088.0,mpounia
555.2734551626535,551.0459057071961,4881.0,mpounia
552.3594769067527,549.1447477253929,7006.0,mpounia
552.3572812685543,548.4197684036394,6623.0,mpounia
546.8962174898585,545.2386269644334,4107.0,mpounia
556.8392050950184,551.8614557485525,6165.0,mpounia
559.6523838385267,555.0198511166253,6773.0,mpounia
542.081015664102,540.0574855252274,4231.0,mpounia
547.7666495105043,546.0450785773367,4170.0,mpounia
554.2280065183136,551.1521918941273,5714.0,mpounia
549.5261365690801,547.6124896608768,3684.0,mpounia
562.4895175937169,557.5765095119934,4774.0,mpounia
544.940013848437,541.4755996691481,6197.0,mpounia
554.6752986489918,552.4346567411084,4650.0,mpounia
563.3716134624217,561.0471464019851,5461.0,mpounia
556.0473548869355,551.9156327543425,5846.0,mpounia
551.8810288234106,549.3564929693962,4688.0,mpounia
566.4780881178175,562.8196856906534,6049.0,mpounia
550.4001529528805,547.4342431761787,6304.0,mpounia
558.6188402523347,556.3147229114971,5069.0,mpounia
543.7501547303051,541.5674110835402,6025.0,mpounia
543.2055649322514,542.1244830438379,4190.0,mpounia
552.2927095052991,547.4272125723738,6606.0,mpounia
549.2858654216641,547.4367245657568,4416.0,mpounia
552.6509378801279,550.5115798180315,5337.0,mpounia
548.5732275836157,547.6885856079405,3731.0,mpounia
553.7381571195217,552.6389578163771,4023.0,mpounia
554.7484798812171,549.4631927212572,6900.0,mpounia
552.4152023897111,549.6923076923077,4711.0,mpounia
551.4050299286395,548.0066170388751,7954.0,mpounia
565.3017219213814,561.1542597187758,6833.0,mpounia
547.9183235184893,544.5570719602978,6908.0,mpounia
556.0659604375367,553.626964433416,4746.0,mpounia
555.7750525308917,551.4019851116625,6965.0,mpounia
550.4401397014402,548.9363110008271,4711.0,mpounia
559.2781065029856,556.4495450785773,7167.0,mpounia
550.6358186654344,546.4251447477254,6449.0,mpounia
553.9633016155558,552.4164598842018,5628.0,mpounia
553.6279420901977,549.0471464019851,7784.0,mpounia
551.1985275658274,549.020264681555,5589.0,mpounia
553.4532870468184,552.1116625310174,4624.0,mpounia
548.9267308405244,547.0512820512821,3780.0,mpounia
546.318082692907,546.2340777502068,1382.0,rest
551.335007343612,551.3101736972704,807.0,rest
551.8375750742734,551.828370554177,971.0,rest
551.2413534711225,551.2332506203473,888.0,rest
549.8475884771862,549.8395368072787,894.0,rest
550.2542892867006,550.2460711331679,860.0,rest
550.3872243922397,550.379652605459,943.0,rest
552.7553465307049,552.5922249793217,869.0,rest
551.1585860839521,550.6902398676592,2118.0,rest
548.2485486077048,548.2394540942928,721.0,rest
548.0806980846007,548.0777502067824,655.0,rest
548.0163797187389,548.0128205128206,702.0,rest
548.5009811319662,548.4975186104218,703.0,rest
550.4212553241881,550.4177005789909,914.0,rest
549.6189205407481,549.6145574855252,733.0,rest
549.4580418784916,549.4524400330852,846.0,rest
548.9365664733766,548.9106699751861,881.0,rest
550.2978319851081,550.2886683209264,871.0,rest
550.3132103137476,550.3076923076923,831.0,rest
549.3184607298338,549.3147229114971,813.0,rest
548.7376369542105,548.7336641852771,857.0,rest
550.5521793919725,550.5384615384615,907.0,rest
550.9343601084037,550.9239040529363,812.0,rest
550.2662093550555,550.2559966914806,726.0,rest
546.8109133310758,546.772952853598,1061.0,rest
550.8659905428972,550.8622828784119,923.0,rest
549.8544645407105,549.8502894954507,876.0,rest
549.0890278870137,549.0856079404466,838.0,rest
550.1808045548108,550.1774193548387,902.0,rest
549.8656738742753,549.8622828784119,879.0,rest
548.921506695466,548.8651778329198,1179.0,rest
550.4187288678528,550.4156327543425,897.0,rest
549.551704284849,549.5157154673284,1208.0,rest
548.5945359251958,548.5868486352357,754.0,rest
549.9324655882967,549.9259718775847,881.0,rest
550.0944756815428,550.0909842845326,887.0,rest
550.7477855083478,550.7336641852771,919.0,rest
549.1108031270514,549.0587262200165,1269.0,rest
549.8312196852886,549.813482216708,891.0,rest
550.0310950680607,550.0285359801488,935.0,rest
550.6813664256042,550.6786600496278,867.0,rest
549.0724967613584,549.0698924731183,833.0,rest
550.0501071242461,550.0467328370554,981.0,rest
549.5805160208498,549.5781637717122,830.0,rest
550.1441359371543,550.1410256410256,822.0,rest
549.5328657634383,549.5301902398677,867.0,rest
549.5143712874554,549.5115798180315,794.0,rest
550.2849960911863,550.2816377171216,911.0,rest
549.5541007739087,549.550041356493,878.0,rest
550.1492759301349,550.1455748552522,835.0,rest
549.9160263739018,549.9131513647643,904.0,rest
548.9566654987746,548.9540942928039,819.0,rest
550.8001856386637,550.7965260545906,946.0,rest
550.0863305431748,550.0827129859388,937.0,rest
549.9642115583861,549.9598842018197,805.0,rest
549.3555390376059,549.3527708850289,900.0,rest
549.0417567936527,549.039288668321,842.0,rest
550.0763620949816,550.0727874276262,832.0,rest
549.9955184417761,549.9917287014061,866.0,rest
548.977174357241,548.9727047146401,747.0,rest
550.1108400231728,550.1075268817204,951.0,rest
550.0017599039442,549.9979321753515,891.0,rest
549.5566925374079,549.5533498759305,941.0,rest
549.9533054093653,549.949958643507,895.0,rest
550.4810408579809,550.4731182795699,718.0,rest
550.2227900524794,550.2196029776675,887.0,rest
550.2559762250487,550.2531017369727,852.0,rest
549.7120650169002,549.7092638544251,912.0,rest
550.4469118175962,550.4437551695617,945.0,rest
549.6536171463063,549.6497105045493,813.0,rest
550.391563376081,550.3883374689826,1012.0,rest
550.5979252311229,550.5947063688999,905.0,rest
549.0919317792591,549.0893300248139,954.0,rest
550.492803134364,550.4900744416874,908.0,rest
549.3322350513406,549.3296112489661,897.0,rest
549.8969972727572,549.8937138130686,916.0,rest
549.9266136467868,549.9230769230769,921.0,rest
549.7605381408706,549.7576509511994,934.0,rest
550.7148587661673,550.710918114144,888.0,rest
549.349405039456,549.3428453267163,871.0,rest
549.6186662100231,549.6071133167908,878.0,rest
549.9978472023437,549.9950372208436,924.0,rest
550.2242703892595,550.2208436724566,911.0,rest
550.2650575690521,550.262200165426,895.0,rest
550.0718992030078,550.0686517783292,911.0,rest
549.4061840631653,549.4032258064516,920.0,rest
550.8928747684407,550.8899917287014,931.0,rest
549.4519300998842,549.4119106699752,1033.0,rest
549.028236944858,549.0239867659222,837.0,rest
550.891017490179,550.8866832092639,1023.0,rest
549.2396650620012,549.2353184449959,804.0,rest
549.6521548353436,549.6484698097602,930.0,rest
550.5297452577516,550.5264681555004,923.0,rest
550.1452293407792,550.1414392059553,878.0,rest
549.1839061545379,549.1811414392059,933.0,rest
549.7333262065353,549.7299421009099,900.0,rest
550.0188762833418,550.0157154673284,892.0,rest
549.9498431900985,549.9474772539289,974.0,rest
550.1690277151849,550.1658395368073,795.0,rest
549.6173783767489,549.6141439205956,835.0,rest
549.4228060140966,549.41894127378,812.0,rest
550.2539225112716,550.2510339123243,1005.0,rest
549.3019478022884,549.29735318445,877.0,rest
550.2403772031953,550.237799834574,1009.0,rest
550.5455464142747,550.5434243176179,1068.0,rest
549.6549902930125,549.6521918941273,1002.0,rest
549.6497072333468,549.645988420182,916.0,rest
550.4998014812854,550.4962779156327,928.0,rest
549.9875056855896,549.9842845326716,884.0,rest
549.3478263594834,549.3444995864351,777.0,rest
549.3355457004925,549.3325062034739,929.0,rest
549.5653241354864,549.5624483043838,843.0,rest
550.5711043479562,550.5682382133995,963.0,rest
549.8285810769256,549.8258891645988,903.0,rest
549.8940570195402,549.8908188585608,864.0,rest
549.6404246056039,549.6360628618693,931.0,rest
550.4999881677608,550.4958643507031,778.0,rest
549.5035773814436,549.4991728701406,848.0,rest
550.9021918447246,550.8999172870141,992.0,rest
549.3964520621348,549.3928866832092,947.0,rest
549.231064112911,549.2274607113317,846.0,rest
550.4707076675379,550.4665012406948,895.0,rest
549.7182337128966,549.7154673283706,813.0,rest
550.3633648175843,550.3610421836229,1007.0,rest
549.4028911530032,549.3995037220843,916.0,rest
549.5142647944385,549.5111662531017,844.0,rest
550.7903127044495,550.7874276261373,846.0,rest
549.7752221333686,549.7725392886683,927.0,rest
549.8287491870436,549.8254755996692,865.0,rest
550.4935374935542,550.490488006617,906.0,rest
549.8466159532755,549.8436724565756,760.0,rest
550.9145408005752,550.9123242349049,917.0,rest
549.0452842454727,549.0425971877585,774.0,rest
549.901900793476,549.898676592225,853.0,rest
550.3468374027473,550.3444995864351,999.0,rest
549.8793085113012,549.8759305210918,971.0,rest
550.6192168086229,550.616211745244,854.0,rest
550.4976908303928,550.4950372208436,963.0,rest
551.1142532923355,551.112076095947,800.0,rest
548.8836045389579,548.8804797353184,735.0,rest
549.3417886383821,549.3387096774194,832.0,rest
549.866473377175,549.8639371381307,835.0,rest
550.4231401094138,550.4205955334987,891.0,rest
549.5401363465171,549.5376344086021,880.0,rest
549.8082717177842,549.8056244830439,819.0,rest
550.3190641562971,550.3155500413565,889.0,rest
550.2719859106777,550.2692307692307,952.0,rest
550.1874641043435,550.1844499586435,891.0,rest
550.3688360234794,550.3660049627791,909.0,rest
549.5693068912447,549.5661703887511,833.0,rest
550.4875100847477,550.4846980976013,896.0,rest
550.1980822339914,550.1960297766749,946.0,rest
550.1133329356911,550.1091811414392,841.0,rest
549.9177684974192,549.913564929694,711.0,rest
549.5885354632637,549.5847808105873,805.0,rest
550.3634080253703,550.3606286186931,921.0,rest
550.9308638937704,550.9284532671629,906.0,rest
549.2641904868725,549.2617866004963,829.0,rest
549.8667964121183,549.863523573201,825.0,rest
550.3613084987653,550.3581472291149,870.0,rest
550.2716007336996,550.2679900744417,875.0,rest
550.1189911887257,550.116211745244,798.0,rest
550.041516592326,550.0380479735319,826.0,rest
550.1122360856461,550.1091811414392,803.0,rest
550.6076202228564,550.6042183622828,804.0,rest
550.2376432232269,550.2349048800662,926.0,rest
550.9184578765853,550.9164598842018,920.0,rest
549.9284659097635,549.9255583126551,904.0,rest
550.3022227773697,550.2990074441688,921.0,rest
549.5672126087258,549.5636889991729,720.0,rest
549.9512234932029,549.9487179487179,796.0,rest
549.5614350416421,549.5583126550869,764.0,rest
550.2049497831896,550.2022332506203,926.0,rest
549.9644514416021,549.9615384615385,894.0,rest
550.1810916999832,550.1782464846981,917.0,rest
550.6368787968617,550.6339950372209,892.0,rest
551.0254554217491,551.0235732009926,944.0,rest
549.7914120593315,549.7886683209264,826.0,rest
549.3577801732583,549.3552522746071,810.0,rest
549.9641378638347,549.9615384615385,942.0,rest
548.7534433647154,548.7510339123243,794.0,rest
550.8288408486524,550.8263027295285,902.0,rest
549.7399738741066,549.7361455748553,908.0,rest
550.5301295029075,550.4979321753515,1107.0,rest
550.5500088470818,550.5471464019851,896.0,rest
550.3637386587513,550.3598014888338,754.0,rest
549.9224198988085,549.9193548387096,890.0,rest
549.9247625056299,549.9210090984285,767.0,rest
549.1350198793544,549.131100082713,879.0,rest
550.7806029076266,550.7655086848636,1002.0,rest
549.0696929433005,549.0578990901572,880.0,rest
550.3816320156543,550.37841191067,877.0,rest
550.0240486508684,550.0206782464847,826.0,rest
550.4792159978954,550.4764267990074,913.0,rest
550.3486611988574,550.3354011579818,1051.0,rest
550.4761890758347,550.4731182795699,882.0,rest
549.2646283233726,549.262200165426,833.0,rest
549.6655457264981,549.66211745244,901.0,rest
551.0104910141091,551.0078577336642,900.0,rest
550.7461357449982,550.7427626137304,764.0,rest
550.2162932849183,550.213399503722,843.0,rest
549.540336528895,549.5368072787428,789.0,rest
550.6633585128051,550.6604631927213,916.0,rest
549.3513239915018,549.348635235732,880.0,rest
549.8538474133849,549.8507030603805,826.0,rest
550.4580027763361,550.455334987593,931.0,rest
549.8716945613179,549.8680727874276,828.0,rest
550.4789327646432,550.4755996691481,928.0,rest
